883,username4094,2019-03-19,username4095,2019-03-22
883,username4096,2019-03-22,username4097,2019-03-25
883,username4098,2019-03-25,username4092,2019-03-26
884,username4100,2019-03-15,username4101,2019-03-19
884,username4102,2019-03-19,username4103,username4103,2019-03-20
885,username4104,2019-03-15,username4104,2019-03-19
886,username4106,2019-03-15,username4107,2019-03-19
886,username4108,2019-03-19,username4106,2019-03-20
887,username4110,2019-03-15,username4111,2019-03-19
887,username4112,2019-03-19,username4110,2019-03-20
888,username4114,2019-03-15,,2019-03-16
889,username4116,2019-03-15,username4117,2019-03-18
889,username4118,2019-03-18,username4119,2019-03-21
889,username4120,2019-03-21,username4121,2019-03-24
889,username4122,2019-03-24,username4116,2019-03-25
890,username4124,2019-03-15,username4125,2019-03-18
890,username4126,2019-03-18,username4127,2019-03-21
890,username4128,2019-03-21,username4129,username4129,2019-03-23
891,username4130,2019-03-15,username4130,2019-03-19
892,username4132,2019-03-15,username4133,2019-03-17
892,username4134,2019-03-17,username4135,2019-03-19
892,username4136,2019-03-19,username4132,2019-03-22
893,username4138,2019-03-15,username4138,2019-03-17
894,username4140,2019-03-15,username4141,2019-03-17
894,username4142,2019-03-17,username4143,2019-03-21
894,username4144,2019-03-21,username4145,username4145,2019-03-25
895,username4146,2019-03-15,username4147,2019-03-17
895,username4148,2019-03-17,username4149,2019-03-18
895,username4150,2019-03-18,username4151,username4151,2019-03-21
897,username4152,2019-03-15,username4153,2019-03-19
897,username4154,2019-03-19,username4155,username4155,2019-03-20
899,username4156,2019-03-15,username4157,2019-03-19
899,username4158,2019-03-19,username4159,2019-03-22
899,username4160,2019-03-22,username4156,2019-03-25
901,username4162,2019-03-15,username4163,2019-03-16
901,username4164,2019-03-16,username4165,2019-03-19
901,username4166,2019-03-19,username4167,2019-03-20
901,username4168,2019-03-20,username4162,2019-03-23
902,username4170,2019-03-15,username4171,2019-03-16
902,username4172,2019-03-16,username4173,2019-03-18
902,username4174,2019-03-18,username4175,2019-03-22
902,username4176,2019-03-22,,2019-03-24
903,username4178,2019-03-15,username4179,2019-03-17
903,username4180,2019-03-17,username4181,2019-03-21
903,username4182,2019-03-21,username4178,2019-03-24
904,username4184,2019-03-15,username4185,2019-03-19
904,username4186,2019-03-19,username4187,2019-03-21
904,username4188,2019-03-21,username4189,2019-03-23
904,username4190,2019-03-23,username4184,2019-03-24
906,username4192,2019-03-15,,2019-03-19
907,username4194,2019-03-15,username4195,2019-03-19
907,username4196,2019-03-19,username4197,2019-03-20
907,username4198,2019-03-20,username4199,2019-03-23
907,username4200,2019-03-23,username4194,2019-03-26
908,username4202,2019-03-15,username4203,2019-03-19
908,username4204,2019-03-19,username4205,2019-03-23
908,username4206,2019-03-23,username4207,2019-03-24
908,username4208,2019-03-24,username4202,2019-03-27
909,username4210,2019-03-15,username4211,2019-03-18
909,username4212,2019-03-18,username4213,2019-03-22
909,username4214,2019-03-22,username4210,2019-03-25
910,username4216,2019-03-15,username4217,2019-03-18
910,username4218,2019-03-18,username4219,2019-03-20
910,username4220,2019-03-20,username4216,2019-03-21
913,username4222,2019-03-15,username4223,2019-03-17
913,username4224,2019-03-17,username4222,2019-03-19
916,username4226,2019-03-15,username4226,2019-03-18
917,username4228,2019-03-15,username4229,2019-03-16
917,username4230,2019-03-16,,2019-03-17
918,username4232,2019-03-15,username4233,2019-03-17
918,username4234,2019-03-17,username4232,2019-03-20
919,username4236,2019-03-15,username4236,2019-03-19
921,username4238,2019-03-15,username4239,2019-03-17
921,username4240,2019-03-17,username4238,2019-03-21
922,username4242,2019-03-15,username4243,2019-03-16
922,username4244,2019-03-16,username4245,2019-03-17
922,username4246,2019-03-17,username4242,2019-03-20
923,username4248,2019-03-15,username4249,2019-03-16
923,username4250,2019-03-16,username4251,2019-03-17
923,username4252,2019-03-17,username4253,2019-03-19
923,username4254,2019-03-19,username4248,2019-03-23
925,username4256,2019-03-15,username4256,2019-03-19
926,username4258,2019-03-15,username4259,2019-03-17
926,username4260,2019-03-17,username4261,2019-03-21
926,username4262,2019-03-21,username4263,2019-03-23
926,username4264,2019-03-23,username4258,2019-03-24
927,username4266,2019-03-15,username4267,2019-03-19
927,username4268,2019-03-19,username4269,2019-03-22
927,username4270,2019-03-22,username4271,2019-03-23
927,username4272,2019-03-23,username4266,2019-03-27
929,username4274,2019-03-15,username4275,2019-03-18
929,username4276,2019-03-18,username4274,2019-03-20
930,username4278,2019-03-15,username4279,2019-03-18
930,username4280,2019-03-18,username4281,2019-03-20
930,username4282,2019-03-20,username4283,2019-03-24
930,username4284,2019-03-24,username4285,username4285,2019-03-28
931,username4286,2019-03-15,username4287,2019-03-18
931,username4288,2019-03-18,username4289,2019-03-22
931,username4290,2019-03-22,username4286,2019-03-24
932,username4292,2019-03-15,username4293,2019-03-17
932,username4294,2019-03-17,username4292,2019-03-19
933,username4296,2019-03-15,username4296,2019-03-18
934,username4298,2019-03-15,username4298,2019-03-18
935,username4300,2019-03-15,username4301,2019-03-16
935,username4302,2019-03-16,username4300,2019-03-17
936,username4304,2019-03-15,username4304,2019-03-16
938,username4306,2019-03-15,username4306,2019-03-19
940,username4308,2019-03-15,username4308,2019-03-19
941,username4310,2019-03-15,username4311,2019-03-19
941,username4312,2019-03-19,username4310,2019-03-23
943,username4314,2019-03-15,username4314,2019-03-17
944,username4316,2019-03-15,username4317,2019-03-17
944,username4318,2019-03-17,username4319,2019-03-19
944,username4320,2019-03-19,username4321,2019-03-22
944,username4322,2019-03-22,username4316,2019-03-24
945,username4324,2019-03-15,username4325,2019-03-17
945,username4326,2019-03-17,username4327,2019-03-20
945,username4328,2019-03-20,username4324,2019-03-22
946,username4330,2019-03-15,username4331,2019-03-16
946,username4332,2019-03-16,username4333,2019-03-20
946,username4334,2019-03-20,username4330,2019-03-24
947,username4336,2019-03-15,,2019-03-17
948,username4338,2019-03-15,username4339,2019-03-16
948,username4340,2019-03-16,username4341,2019-03-17
948,username4342,2019-03-17,username4338,2019-03-18
949,username4344,2019-03-15,username4345,2019-03-17
949,username4346,2019-03-17,username4347,2019-03-19
949,username4348,2019-03-19,username4349,username4349,2019-03-23
950,username4350,2019-03-15,username4351,2019-03-17
950,username4352,2019-03-17,username4353,2019-03-20
950,username4354,2019-03-20,username4350,2019-03-23
951,username4356,2019-03-15,username4357,username4357,2019-03-17
953,username4358,2019-03-15,username4359,2019-03-17
953,username4360,2019-03-17,,2019-03-18
954,username4362,2019-03-15,username4363,2019-03-19
954,username4364,2019-03-19,username4362,2019-03-22
956,username4366,2019-03-15,username4366,2019-03-19
957,username4368,2019-03-15,username4369,2019-03-16
957,username4370,2019-03-16,username4371,2019-03-18
957,username4372,2019-03-18,username4373,2019-03-21
957,username4374,2019-03-21,username4375,username4375,2019-03-23
958,username4376,2019-03-15,username4377,2019-03-16
958,username4378,2019-03-16,username4379,2019-03-19
958,username4380,2019-03-19,username4381,2019-03-23
958,username4382,2019-03-23,,2019-03-26
959,username4384,2019-03-15,username4385,2019-03-17
959,username4386,2019-03-17,username4384,2019-03-21
961,username4388,2019-03-15,username4389,2019-03-19
961,username4390,2019-03-19,username4391,2019-03-22
961,username4392,2019-03-22,username4393,username4393,2019-03-23
962,username4394,2019-03-15,username4395,2019-03-19
962,username4396,2019-03-19,username4397,2019-03-22
962,username4398,2019-03-22,username4394,2019-03-23
966,username4400,2019-03-15,username4401,2019-03-18
966,username4402,2019-03-18,username4403,username4403,2019-03-21
968,username4404,2019-03-15,username4405,2019-03-18
968,username4406,2019-03-18,username4407,2019-03-22
968,username4408,2019-03-22,username4409,username4409,2019-03-25
969,username4410,2019-03-15,username4411,2019-03-17
969,username4412,2019-03-17,username4413,2019-03-18
969,username4414,2019-03-18,username4415,2019-03-20
969,username4416,2019-03-20,username4410,2019-03-22
971,username4418,2019-03-15,username4419,2019-03-18
971,username4420,2019-03-18,username4418,2019-03-19
972,username4422,2019-03-15,username4422,2019-03-16
973,username4424,2019-03-15,username4425,2019-03-16
973,username4426,2019-03-16,username4424,2019-03-20
974,username4428,2019-03-15,username4429,2019-03-18
974,username4430,2019-03-18,username4431,username4431,2019-03-19
975,username4432,2019-03-15,username4432,2019-03-17
976,username4434,2019-03-15,username4434,2019-03-18
977,username4436,2019-03-15,username4437,2019-03-17
977,username4438,2019-03-17,username4436,2019-03-21
978,username4440,2019-03-15,username4441,2019-03-19
978,username4442,2019-03-19,username4443,2019-03-20
978,username4444,2019-03-20,username4440,2019-03-24
980,username4446,2019-03-15,username4446,2019-03-19
981,username4448,2019-03-15,username4449,2019-03-17
981,username4450,2019-03-17,username4451,2019-03-20
981,username4452,2019-03-20,username4448,2019-03-24
982,username4454,2019-03-15,username4454,2019-03-18
983,username4456,2019-03-15,username4456,2019-03-19
984,username4458,2019-03-15,username4459,2019-03-16
984,username4460,2019-03-16,username4458,2019-03-20
985,username4462,2019-03-15,username4463,2019-03-16
985,username4464,2019-03-16,username4462,2019-03-18
986,username4466,2019-03-15,username4467,2019-03-18
986,username4468,2019-03-18,username4469,2019-03-22
986,username4470,2019-03-22,username4471,2019-03-25
986,username4472,2019-03-25,username4466,2019-03-26
987,username4474,2019-03-15,username4475,2019-03-18
987,username4476,2019-03-18,username4477,2019-03-19
987,username4478,2019-03-19,username4474,2019-03-22
988,username4480,2019-03-15,username4481,2019-03-18
988,username4482,2019-03-18,,2019-03-20
991,username4484,2019-03-15,username4485,2019-03-18
991,username4486,2019-03-18,username4487,2019-03-22
991,username4488,2019-03-22,username4489,2019-03-24
991,username4490,2019-03-24,username4484,2019-03-25
992,username4492,2019-03-15,username4493,2019-03-18
992,username4494,2019-03-18,username4492,2019-03-20
994,username4496,2019-03-15,username4496,2019-03-16
995,username4498,2019-03-15,username4499,username4499,2019-03-18
996,username4500,2019-03-15,username4501,2019-03-17
996,username4502,2019-03-17,username4503,2019-03-20
996,username4504,2019-03-20,username4500,2019-03-21
997,username4506,2019-03-15,username4507,2019-03-19
997,username4508,2019-03-19,username4509,2019-03-22
997,username4510,2019-03-22,username4506,2019-03-23
998,username4512,2019-03-15,username4512,2019-03-17
999,username4514,2019-03-15,username4515,2019-03-17
999,username4516,2019-03-17,username4514,2019-03-18
